,4,2015,LB,"2,500 ",Pack 2, 2 ,"5,000 ", 500 
,4,2015,LS,"3,120 ",Pack, 1 ,"3,120 "," 2,059 "
,4,2015,MV,"1,000 ",Pack 2, 2 ,"2,000 ", 200 
,4,2015,ML,720 ,Pack, 1 ,720 , 475 
,4,2015,MM,"60,000 ",Pack, 1 ,"60,000 "," 39,600 "
,4,2015,MM,500 ,Pack 2, 2 ,"1,000 ", 100 
,4,2015,NG,"60,000 ",Pack 2, 2 ,"120,000 "," 12,000 "
,4,2015,NP,"51,840 ",Pack, 1 ,"51,840 "," 34,214 "
,4,2015,PG,"3,120 ",Pack, 1 ,"3,120 "," 2,059 "
,4,2015,PY,"8,160 ",Pack, 1 ,"8,160 "," 5,386 "
,4,2015,PY,"13,440 ",Pack 2, 2 ,"26,880 "," 2,688 "
,4,2015,RW,"2,400 ",Pack, 1 ,"2,400 "," 1,584 "
,4,2015,SL,"44,340 ",Pack, 1 ,"44,340 "," 12,379 "
,4,2015,SS,"1,440 ",Pack, 1 ,"1,440 ", 950 
,4,2015,SS,"10,000 ",Pack 2, 2 ,"20,000 "," 2,000 "
,4,2015,SC,240 ,Pack, 1 ,240 , 158 
,4,2015,TG,"11,040 ",Pack, 1 ,"11,040 "," 7,286 "
,4,2015,TZ,900 ,Pack, 1 ,900 , 234 
,4,2015,TZ,"63,200 ",Pack 2, 2 ,"126,400 "," 12,640 "
,4,2015,UY,"18,000 ",Pack, 1 ,"18,000 "," 4,680 "
,4,2015,US,"443,700 ",Pack, 1 ,"443,700 "," 110,925 "
,4,2015,ZM,"14,100 ",Pack, 1 ,"14,100 "," 2,820 "
,5,2015,BI,"200,000 ",Each, 1 ,"200,000 "," 105,400 "
,5,2015,CM,"3,335,000 ",Each, 1 ,"3,335,000 "," 1,580,545 "
,5,2015,CD,"646,000 ",Each, 1 ,"646,000 "," 340,442 "
,5,2015,CU,"10,000 ",Each, 1 ,"10,000 "," 3,500 "
,5,2015,GH,"597,000 ",Each, 1 ,"597,000 "," 3,500 "
,5,2015,GQ,"2,000 ",Each, 1 ,"2,000 ", 700 
,5,2015,GT,"22,000 ",Each, 1 ,"22,000 "," 11,924 "
,5,2015,IR,"384,000 ",Each, 1 ,"384,000 "," 202,368 "
,5,2015,KE,"700,000 ",Each, 1 ,"700,000 "," 368,900 "
,5,2015,ML,"43,244 ",Each, 1 ,"43,244 "," 15,135 "
,5,2015,MM,"10,000 ",Each, 1 ,"10,000 "," 3,500 "
,5,2015,MZ,"1,350,000 ",Each, 1 ,"1,350,000 "," 711,450 "
,5,2015,MW,"600,000 ",Each, 1 ,"600,000 "," 316,200 "
,5,2015,NG,"750,000 ",Each, 1 ,"750,000 "," 351,000 "
,5,2015,SL,"2,000 ",Each, 1 ,"2,000 ", 700 
,5,2015,TG,"223,000 ",Each, 1 ,"223,000 "," 117,521 "
,5,2015,UG,"1,500,000 ",Each, 1 ,"1,500,000 "," 790,500 "
,5,2015,US,"2,810,000 ",Each, 1 ,"2,810,000 "," 1,461,600 "
,5,2015,ZM,"1,548,000 ",Each, 1 ,"1,548,000 "," 710,923 "
,6,2015,AF,"19,000 ",Each, 1 ,"19,000 "," 1,520 "
,6,2015,AF,"19,000 ",Vial, 1 ,"19,000 "," 13,680 "
,6,2015,AO,"270,000 ",Each, 1 ,"270,000 "," 21,600 "
,6,2015,AO,"270,000 ",Vial, 1 ,"270,000 "," 194,400 "
,6,2015,AL,"20,000 ",Ampoule, 1 ,"20,000 "," 23,000 "
,6,2015,AL,"20,000 ",Each, 1 ,"20,000 "," 1,800 "
,6,2015,BI,"1,382,600 ",Each, 1 ,"1,382,600 "," 110,608 "
,6,2015,BI,"1,382,600 ",Vial, 1 ,"1,382,600 "," 995,472 "
,6,2015,BJ,"99,000 ",Ampoule, 1 ,"99,000 "," 113,850 "
,6,2015,BJ,"99,000 ",Each, 1 ,"99,000 "," 8,910 "
,6,2015,BF,"669,000 ",Each, 1 ,"669,000 "," 316,520 "
,6,2015,BF,"269,000 ",Vial, 1 ,"269,000 "," 193,680 "
,6,2015,BS,"11,000 ",Ampoule, 1 ,"11,000 "," 10,850 "
,6,2015,BS,"27,000 ",Vial, 1 ,"27,000 "," 29,700 "
,6,2015,BZ,"12,200 ",Ampoule, 1 ,"12,200 "," 14,030 "
,6,2015,BZ,"78,000 ",Each, 1 ,"78,000 "," 6,362 "
,6,2015,BZ,"65,800 ",Vial, 1 ,"65,800 "," 52,640 "
